Daily Time Spent on Site,Age,Area Income,Daily Internet Usage,Ad Topic Line,City,Gender,Country,Timestamp,Clicked on Ad
45.60618380462499,41.52213631739099,54571.64608912129,184.89048747904206,Mandatory coherent groupware,New Michael,Male,United Arab Emirates,2016-06-29 10:50:45,1
56.44440643860776,31.691379943602968,53066.005073199005,114.76662327431079,Profound zero administration instruction set,Penatown,Male,Bulgaria,2016-03-04 14:10:12,1
56.36566608351895,23.40899066623514,44145.89224200501,109.5075750416013,Optimized upward-trending productivity,Port Cassie,Male,Myanmar,2016-02-10 13:46:35,0
69.57138994876523,41.352692774868245,45752.062420674105,164.32830937359446,Team-oriented dynamic forecast,Reyesfurt,Female,Cayman Islands,2016-01-27 18:25:42,1
42.67417324232976,52.696672289962606,73637.60656425785,173.34063428556982,Front-line actuating functionalities,North Elizabeth,Female,Gabon,2016-02-29 23:56:06,1
55.469996600176565,46.57302262328092,46447.98683286943,106.30128449606413,Up-sized bi-directional infrastructure,Lake Brian,Female,Israel,2016-05-31 23:42:26,0
70.46772756198195,37.42774734247782,55658.00640361662,142.7168064329064,Function-based incremental standardization,West Connor,Female,Moldova,2016-07-20 13:21:37,1
81.66139287878761,39.99187470085765,36216.092603941725,209.21181975622605,Intuitive exuding service-desk,West Katiefurt,Female,Northern Mariana Islands,2016-02-27 08:52:50,0
52.3744140101616,25.367426438891783,53731.01154320505,166.94615241969626,Inverse zero-defect capability,Lake Deannaborough,Male,Netherlands,2016-07-19 12:05:58,1
76.28043147520296,27.824720235255967,59173.76941234317,155.13658703427635,Balanced empowering success,Robertbury,Female,Czech Republic,2016-06-02 21:02:22,0
58.981184165417176,45.54371082475723,65499.09287242613,228.4390350727724,Synchronized systemic hierarchy,Wintersfort,Female,Lao People's Democratic Republic,2016-03-09 03:41:30,0
68.14534730258121,40.004815288431836,68948.4386998164,159.85003773928185,Profound optimizing utilization,Lisafort,Female,Qatar,2016-05-08 22:24:27,0
54.00540960760798,37.16937723930074,52487.49669168619,207.05940394636087,Devolved human-resource circuit,Port Michaelmouth,Male,Czech Republic,2016-04-04 20:01:12,0
81.2755952012969,34.784867635462085,47617.28563771842,163.7618000926073,Cloned object-oriented benchmark,New Tinamouth,Female,Bolivia,2016-01-05 20:58:42,1
66.87432864643972,45.28256801273565,64188.976108537274,174.2642696515897,Team-oriented executive core,West James,Female,Hong Kong,2016-06-19 22:08:15,1
48.7008020884278,52.53613497733923,35798.43703581815,219.98893530674025,Synchronized multimedia model,West Lisa,Male,Rwanda,2016-03-05 20:53:19,1
82.34296695198705,46.88794621754611,57804.76270622011,137.54169999533292,Cloned object-oriented benchmark,Dustinchester,Female,Samoa,2016-06-16 02:01:24,1
48.84891711416969,28.664791005364,67529.11974925158,238.3378273218437,Virtual scalable secured line,New Brandy,Female,China,2016-03-18 13:00:12,1
73.06315320785046,44.59651596736447,55549.79521394752,131.51547882013838,Configurable tertiary capability,Lake David,Female,Burundi,2016-06-10 03:56:41,1
57.154318207390496,56.142330599906785,55683.313912197074,174.27136226921402,Optimized upward-trending productivity,Port Jeffrey,Male,Western Sahara,2016-04-06 11:24:21,0
62.75486657868248,31.042275278137673,49898.366407792244,136.19797587115096,Synchronized systemic hierarchy,Stewartbury,Male,Burundi,2016-05-08 22:24:27,0
54.12403505259722,38.14498591849099,53909.26091302947,168.78127233515357,Robust uniform framework,Shelbyport,Female,Bolivia,2016-04-21 09:30:35,0
62.53872925848847,39.55472488984892,43244.79358441073,234.9117217177553,Synergistic reciprocal attitude,Patriciahaven,Male,Australia,2016-04-04 20:01:12,1
83.91288520975476,39.807114898928845,42294.37789090594,130.43182572215838,Profit-focused attitude-oriented task-force,Shelbyport,Female,Bosnia and Herzegovina,2016-02-29 23:56:06,0
28.11674991620926,46.32621249990249,61064.63399777934,127.62903680507108,Vision-oriented attitude-oriented Internet solution,Lisafort,Male,Czech Republic,2016-07-21 10:54:35,1
66.2976409742759,43.532813043143804,54237.02054687823,194.61738020397163,Virtual bandwidth-monitored initiative,Sarahton,Female,Turkey,2016-05-25 20:10:02,1
57.98125685995623,46.5622805835805,59375.79889530373,176.94317824052266,Multi-layered fresh-thinking neural-net,West Lisa,Male,Luxembourg,2016-02-29 19:26:35,0
40.13221124186857,41.97877613105669,56819.30494823223,197.14632804822992,Expanded radical software,Robertbury,Male,Latvia,2016-07-08 03:47:41,0
63.55675348918808,33.0095550904222,53735.13545223057,195.96412543580288,Monitored object-oriented Graphic Interface,West Barbara,Male,Bouvet Island (Bouvetoya),2016-04-06 11:24:21,0
61.203243841218026,34.098659612187745,50657.49957552463,239.7565230456154,Managed client-server access,Kristinfurt,Female,American Samoa,2016-04-04 20:01:12,1
42.40310522952237,28.848708963179835,43972.316687414765,157.3783534884751,Optimized upward-trending productivity,New Tinamouth,Male,Turkey,2016-05-19 14:30:17,1
62.208936048825755,38.519196663669916,39996.22975673321,139.79680014275317,Profit-focused dedicated utilization,Dustinchester,Female,Panama,2016-04-04 20:01:12,1
64.1660442410501,36.2557002653071,47444.253225221815,125.19784519737084,Devolved human-resource circuit,Burgessside,Female,Lao People's Democratic Republic,2016-01-14 14:00:09,1
51.8241361314377,30.79033583637941,57688.68155671904,135.35389451819714,Inverse local hub,North Randy,Female,Micronesia,2016-04-17 21:39:11,0
54.15009531925223,30.452060873874014,46793.31956732979,169.4590417395924,Profit-focused attitude-oriented task-force,Novaktown,Female,Albania,2016-04-04 20:01:12,0
44.5672861705896,43.512081895493985,61814.51764936025,135.75759118919805,Optimized upward-trending productivity,Garciatown,Female,South Africa,2016-01-15 19:40:47,1
22.438801579352976,40.41824354950932,54446.49212107602,168.59749700399695,Focused upward-trending core,Youngfort,Female,Senegal,2016-05-04 05:01:37,0
69.66690923654569,29.48601252659227,53194.97237063881,172.20362248394852,Front-line zero-defect array,Stewartbury,Female,Brazil,2016-03-23 08:52:31,0
92.52905447276638,43.04524488230136,68830.46778116029,254.54868187811485,Multi-layered fresh-thinking neural-net,Wallacechester,Female,Luxembourg,2016-04-03 21:13:46,0
63.80598401510105,43.96983022795279,54874.00027040202,221.04595178151737,Business-focused transitional solution,Ramirezton,Male,Albania,2016-02-15 12:25:28,0
56.782041669427585,49.72373171075288,56647.736106622244,156.85000632814905,Advanced modular Local Area Network,Williammouth,Male,Liechtenstein,2016-03-04 14:33:38,1
58.80731000091654,50.80447445097904,87781.97241432365,207.0694898990464,Visionary maximized process improvement,Amandahaven,Male,Czech Republic,2016-05-08 22:24:27,0
65.54879691260247,33.11684297269882,46275.94251898542,165.57203922308668,Phased hybrid superstructure,West Brandonton,Male,Croatia,2016-01-03 16:01:40,1
69.25268224482548,49.96297402930406,51662.9004688124,166.80476143350208,Up-sized 6thgeneration moratorium,Reyesfurt,Female,Zambia,2016-03-02 06:35:08,1
75.03530263587417,53.19249638004038,50310.4922427768,156.60945596093313,Customizable modular Internet solution,Penatown,Male,Netherlands,2016-02-10 19:20:51,0
29.414947380887547,33.74017464356288,67205.81338160575,143.03139206391708,Exclusive systematic algorithm,Pottermouth,Male,Australia,2016-04-15 15:07:17,0
46.964446497085504,32.36051895689902,59984.02844879863,193.9953904240251,Reverse-engineered context-sensitive emulation,Penatown,Female,Brunei Darussalam,2016-02-13 04:16:08,1
72.07566642874028,45.421098980330534,76780.03832312505,175.7074326740563,Secured 24hour policy,Hernandezside,Male,Singapore,2016-05-10 17:13:47,0
74.23952034442125,22.21448524953989,59367.67467826603,175.22067116498445,Innovative interactive portal,Taylorhaven,Female,Hong Kong,2016-06-09 21:43:05,0
50.08609727745427,26.046379273656875,48609.81170142897,190.78799357167645,Optional secondary access,North Samantha,Female,Turkey,2016-05-13 11:57:12,1
40.78062717242834,36.73772420480636,29430.266915924636,164.53003784403327,Fully-configurable foreground solution,Richardsonshire,Female,Heard Island and McDonald Islands,2016-01-09 03:45:19,1
63.78139082379354,40.74774989461883,69408.26217579196,138.52964148445784,Pre-emptive next generation Internet solution,Kristinfurt,Male,Somalia,2016-03-14 14:13:05,0
53.58465314332417,30.89971865010574,80190.37079057578,122.36261703129583,Enhanced optimizing website,Morganport,Male,Bolivia,2016-01-15 22:49:45,1
45.874528401418196,35.68843189046361,63628.54695032518,191.98905948093966,Devolved human-resource circuit,West Angelabury,Female,Northern Mariana Islands,2016-01-23 18:59:21,0
29.175808574880705,63.236864231483345,55680.01411126056,210.42089871532968,Optimized upward-trending productivity,New Tina,Male,China,2016-01-14 14:00:09,1
46.24346321802637,19.86967664612131,61093.12400469399,122.34341192392513,Up-sized 6thgeneration moratorium,Westshire,Female,Mayotte,2016-07-05 18:59:45,0
43.64773514135136,32.18132860149227,61193.29811181664,192.54049604285,Up-sized bi-directional infrastructure,Lake Matthewland,Male,Switzerland,2016-01-05 07:52:48,0
56.16678991042121,36.33846539541754,71892.28701768286,162.19690000120156,Robust uniform framework,Kristinfurt,Male,Brazil,2016-01-05 16:26:44,0
62.949445116148965,48.70563099003027,61020.71405549579,97.22700334278977,Front-line bandwidth-monitored capacity,Hubbardmouth,Male,Singapore,2016-02-11 16:45:41,0
80.40113823082822,32.578834149338945,64611.318391098794,203.75598394710642,Stand-alone well-modulated product,New Tinamouth,Male,United Arab Emirates,2016-04-28 02:55:10,1
67.82107260968174,43.771880157041025,70814.57204773455,134.06016912107788,Automated stable help-desk,Lake Edward,Female,Netherlands,2016-01-27 18:25:42,1
96.65020194431474,59.46276325566802,42291.8137124962,190.56124692714783,Face-to-face even-keeled website,New Rebecca,Male,Guinea,2016-02-27 08:52:50,1
70.16726286891605,42.0676721427735,49556.34648798734,157.2182809664963,Intuitive exuding service-desk,Port Cassie,Male,Micronesia,2016-06-11 09:37:52,1
68.25866103880195,28.172696157075634,42770.815310375634,162.65159900060098,Decentralized real-time circuit,Harmonhaven,Female,Netherlands,2016-05-08 22:24:27,1
76.12180154774633,38.06319555305351,42630.93796165672,214.07297763416068,Compatible composite project,Patriciahaven,Female,Angola,2016-03-05 12:03:41,1
71.15144966142692,60.43344531440543,56714.01557145858,104.6458869380538,Business-focused transitional solution,Micheletown,Female,Saudi Arabia,2016-04-07 15:18:10,0
73.86215490574976,26.218354883613134,40263.18852968555,183.87271215116752,Sharable reciprocal project,Stewartbury,Male,Saint Vincent and the Grenadines,2016-04-04 20:01:12,1
45.99072458196449,28.314428480919727,67236.8804323985,183.72294430708047,Up-sized incremental encryption,West Brandonton,Male,Myanmar,2016-07-14 22:43:29,0
39.08428869860626,35.19235174731254,58759.114104404034,133.19049991142137,Proactive bandwidth-monitored policy,Port Whitneyhaven,Female,Iran,2016-02-27 12:34:19,1
44.8059540162051,37.811129492131,52180.40030126521,112.44009592381727,Expanded radical software,Garciaview,Female,Namibia,2016-03-30 23:40:52,1
61.04791178186403,32.40865753586037,34677.18785207445,210.10708084482593,Innovative interactive portal,Stewartbury,Female,Taiwan,2016-05-13 11:57:12,0
62.93130944279383,36.86995683871359,64530.90602839967,165.14980487471564,Intuitive explicit firmware,South Cynthiashire,Female,Switzerland,2016-04-06 11:24:21,0
65.72709450110402,35.24209211836168,24951.237584527797,144.49576220130297,Enhanced optimizing website,Burgessside,Male,Bahamas,2016-06-09 21:43:05,0
68.25750421937461,53.556620021735036,49719.51406665321,175.6243843325075,Intuitive exuding service-desk,West Lucas,Male,Moldova,2016-01-08 09:32:26,1
66.34712064709551,22.73761112411948,37473.94279752832,209.75850705812508,Business-focused transitional solution,Lisafort,Male,Portugal,2016-03-18 13:00:12,0
71.43062411633287,28.40731103176367,51167.662678263136,163.1373656461512,Cloned explicit middleware,North Regina,Female,Chad,2016-04-03 21:13:46,1
80.89060886872595,26.670441415228012,43329.60495850338,167.35970515646176,Function-based optimizing extranet,West Aprilport,Female,Bangladesh,2016-07-21 10:54:35,1
71.94915803935726,44.20772514777573,37798.742326083666,162.56494104387906,Pre-emptive next generation Internet solution,Port Jeffrey,Male,Cayman Islands,2016-01-22 12:58:14,0
66.2672668963472,30.324498627010158,63229.211660112465,159.55647997501333,Customizable modular Internet solution,North Sarashire,Female,Bangladesh,2016-02-26 19:48:23,1
72.80602385988846,42.803052186969474,57091.597492585985,208.6158802555333,Organic well-modulated database,Wintersfort,Male,Saint Vincent and the Grenadines,2016-02-22 07:04:05,1
70.96914944630186,19.686890974486282,69570.65976557822,207.7083945591611,Robust uniform framework,Garnerberg,Female,Bangladesh,2016-04-24 13:46:10,0
77.92304298501622,26.980592813977772,77713.06123527951,187.81967178731415,User-centric intangible contingency,Williamsmouth,Male,Tonga,2016-02-09 05:28:18,1
86.04081115442622,33.70871094257339,71203.89794427465,150.0888225604693,Reverse-engineered maximized focus group,Hubbardmouth,Female,Brunei Darussalam,2016-06-20 14:20:52,1
62.9586572258483,45.89895102628907,50628.92146552015,205.35308856196704,Devolved human-resource circuit,Kristinfurt,Male,Kazakhstan,2016-05-12 04:35:59,0
50.50076896057728,34.493639039957756,62858.26296509763,121.95378437716366,Advanced modular Local Area Network,Newmanberg,Female,Myanmar,2016-01-14 14:00:09,0
76.49028959566999,36.78132541532759,50904.91388944742,184.1600994655266,Assimilated encompassing portal,North Randy,Male,Qatar,2016-04-06 11:24:21,1
58.06354133900521,29.443180588850588,35192.45277614755,150.86929731864905,Cloned object-oriented benchmark,Hansenmouth,Female,Cote d'Ivoire,2016-06-16 20:24:33,1
26.31762843619478,20.37073068355361,51852.51268934986,128.57076269291676,Secured secondary superstructure,Lisafort,Female,Moldova,2016-07-17 01:13:56,1
68.63131869199546,25.78776532929585,22968.108554446168,211.76570551150496,Self-enabling local strategy,Stewartbury,Male,Norway,2016-04-06 11:24:21,0
58.53430768904817,41.55882316576267,51865.229522431575,100.579497381681,Configurable tertiary capability,Stewartbury,Male,Spain,2016-01-03 07:13:53,0
52.50327533896692,23.569735508786913,49322.169096310645,146.04921350556577,Function-based incremental standardization,Williamsport,Female,Tonga,2016-04-03 21:13:46,1
45.01742674051569,37.89983564237835,62134.190022835886,200.78897271569966,Profound optimizing utilization,Henryland,Female,American Samoa,2016-01-05 11:53:17,1
43.90917746451278,37.20133046403807,53300.51530012605,208.22872634476838,Synchronized systemic hierarchy,Kennedyfurt,Female,Greece,2016-06-29 13:35:05,1
78.14817580331805,47.18835895148196,39160.93182300612,169.03631866887486,Ameliorated actuating workforce,Youngfort,Female,Switzerland,2016-05-30 20:08:51,0
52.38272964444444,34.36511897350808,70419.14583237816,127.46389944321362,Organic next generation matrix,Jacksonstad,Male,Australia,2016-02-27 08:52:50,0
88.99168455703258,25.583595952428844,61507.79219686304,174.13938974644918,Future-proofed fresh-thinking conglomeration,North Randy,Female,Greece,2016-05-08 22:24:27,0
76.05135064012516,35.22518206403335,66648.24557925774,73.10988813309183,Reverse-engineered maximized focus group,Lisafort,Female,Algeria,2016-07-06 05:34:52,0
58.954529437219044,42.81635420156178,55862.314251301934,160.49202463371935,Enhanced homogeneous moderator,West Ricardo,Male,Kyrgyz Republic,2016-01-05 07:52:48,1
45.71921136228655,43.000349253940435,39868.38432839989,186.61390119536287,Persistent even-keeled application,Port Jodi,Male,Bahrain,2016-04-27 04:28:17,0
60.366970377667386,19.12737298107049,58776.402234959365,170.92924872433755,Business-focused real-time toolset,Yangside,Female,Serbia,2016-05-25 00:34:59,0
80.3385131032271,35.57566997271137,44866.15803869401,179.27283246494335,Enhanced optimizing website,Michaelmouth,Female,Eritrea,2016-04-15 10:16:49,1
58.314035130778905,34.45372572480503,43861.601868275204,157.20912193554577,Cloned explicit middleware,Stewartbury,Male,Lao People's Democratic Republic,2016-05-28 12:20:15,0
33.02738415641031,34.89428976828506,63994.70022799173,121.96990497379383,Polarized tangible collaboration,West Justin,Female,Bulgaria,2016-05-19 14:30:17,1
61.366059729442846,20.941143240133382,63132.06876972272,200.09323831315004,Reactive composite project,East Connie,Male,Hong Kong,2016-02-11 16:45:41,0
70.07041690200312,33.995683141486445,85480.52301374095,137.178490139221,Function-based context-sensitive secured line,Lisafort,Female,Qatar,2016-01-07 23:02:43,0
55.144710338802376,41.62230213160652,51603.31106688118,194.3901604921463,Synchronized user-facing core,East Kevinbury,Female,Sao Tome and Principe,2016-06-17 20:18:27,1
67.98379118993135,37.27142828868027,57684.536894651625,183.6016779511075,Business-focused transitional solution,Stewartbury,Male,Georgia,2016-05-09 21:54:38,1
55.636260497164166,36.29338594089575,49470.170090792766,243.09773138484144,Reverse-engineered maximized focus group,Stewartbury,Female,American Samoa,2016-07-03 04:11:40,1
68.70059352750954,35.96615756332093,68828.62389520445,245.8431350444974,Reactive demand-driven strategy,Hartport,Male,Guinea,2016-04-28 02:55:10,1
47.51399149797947,37.17025249722034,49832.55814973822,168.7065522527302,Optional multi-state hardware,Westshire,Male,Bahamas,2016-06-09 17:11:02,0
39.598466245259544,19.7857810959326,89855.942137032,145.76430838557727,Intuitive exuding service-desk,West Joseph,Female,Gabon,2016-07-03 04:11:40,1
71.70697544698118,37.1757438551857,41262.79215377054,136.06942919388865,Upgradable optimizing toolset,Combsstad,Female,Serbia,2016-06-13 22:41:45,0
54.0566849111465,29.49329445080282,49921.08795073762,223.357442195173,Advanced 24/7 productivity,Lake Jennifer,Male,Qatar,2016-03-28 23:01:24,0
52.2664309164973,43.107622694288146,64241.92801086165,263.081226501865,Secured 24hour policy,Gilbertville,Male,Qatar,2016-01-05 16:26:44,0
97.14876525349086,43.002480694907916,81667.8128618898,172.4457229071138,Cloned explicit middleware,Michaelmouth,Male,Latvia,2016-04-27 04:28:17,0
76.50180201830828,35.91222944603894,54294.95562773629,184.400455398669,Optional multi-state hardware,Lisamouth,Male,Belgium,2016-07-17 14:26:04,0
68.24550844738309,31.01803564390615,40446.100700117226,173.41570139459895,Advanced 24/7 productivity,North Randy,Female,Guinea,2016-02-19 20:49:27,0
47.02999590002963,23.207353900357546,61055.937355493064,165.4201902097079,Virtual impactful algorithm,Stewartbury,Male,Myanmar,2016-03-31 20:55:22,0
61.277048035489834,42.07286143131291,64911.19289584972,204.71630131685887,Automated multi-state toolset,West Joseph,Female,Brazil,2016-04-04 20:01:12,0
78.03349539098525,36.32351393657075,69031.0495467639,147.08568994663588,Function-based incremental standardization,Burgessside,Female,Jamaica,2016-07-03 04:11:40,0
68.16087832432241,43.391354024973204,50356.14641909975,174.6046377939354,Configurable dynamic secured line,Hintonport,Female,Turkey,2016-06-02 21:02:22,1
66.70326263383298,27.63468163661078,46704.80213753772,219.9868203690965,Centralized logistical secured line,North Brandon,Female,Cuba,2016-06-09 21:43:05,1
99.49725432473969,39.789246994481466,50088.65074345988,130.87346698870044,Customizable 6thgeneration knowledge user,New Tinamouth,Female,France,2016-03-10 15:07:44,0
27.806949534462966,34.68784104139455,57765.6869767624,226.7455846747409,Integrated client-server definition,West Brandonton,Female,Northern Mariana Islands,2016-01-04 04:00:35,1
77.47483026788343,30.1900443924877,43037.48433362,188.63817276998464,Streamlined homogeneous analyzer,North Daniel,Male,Niger,2016-07-08 03:47:41,0
55.183350820086396,27.592245456034334,69529.89486608804,228.6498404326317,Future-proofed fresh-thinking conglomeration,Port Cassie,Male,Algeria,2016-06-29 10:50:45,1
51.92211266375908,25.49932093450294,65849.57656565006,149.82860181599307,Virtual executive implementation,Burgessside,Male,Bangladesh,2016-01-15 22:49:45,0
71.00845694092317,46.71457637100126,42636.65193326362,210.66730520300158,Optional multi-state hardware,New Tina,Female,Zimbabwe,2016-01-09 03:45:19,0
56.837557986173195,45.043075211167896,28085.603621283346,138.77698262125182,Decentralized needs-based analyzer,Lisafort,Male,Senegal,2016-02-19 20:49:27,1
63.92229612219971,36.56371662723219,63337.46237932425,167.91749533522002,Multi-channeled non-volatile website,Youngfort,Female,Hong Kong,2016-05-08 22:24:27,0
80.74883393265475,35.681067973538354,15198.887653697231,228.28631208494653,Multi-tiered multi-state moderator,Mauriceshire,Male,Norway,2016-06-09 21:43:05,1
50.558174362394524,42.436320202244474,55355.51774061325,220.50282560159877,Enhanced optimizing website,West James,Female,Bosnia and Herzegovina,2016-03-31 20:55:22,0
69.13967288959003,40.29852178362463,67119.39598721916,169.85069114140268,Profound maximized workforce,West Brandonton,Male,Netherlands Antilles,2016-03-31 20:55:22,0
77.41421747742257,43.01173705368576,45336.37586669564,172.14529087335555,Customizable modular Internet solution,Amandahaven,Male,Bolivia,2016-06-10 10:11:00,1
88.21527765395808,33.961598330970446,34163.95040122062,129.93019204362594,Multi-tiered foreground Graphic Interface,North Randy,Male,Albania,2016-04-27 04:28:17,0
48.02985693380674,26.60619523847049,21595.477959403175,212.058909632809,Robust uniform framework,Hubbardmouth,Female,Fiji,2016-03-11 00:05:48,0
72.19145136259243,37.36412618936011,47660.692488916924,227.84977783936492,Face-to-face even-keeled website,Wilcoxport,Female,Ethiopia,2016-06-20 14:20:52,0
75.09990136873151,24.27537933947174,45338.01701583084,154.1825720472092,Total 5thgeneration standardization,Greerport,Male,Hong Kong,2016-01-17 15:10:31,1
73.69019100914743,23.555582974147043,66942.23034807149,201.74794425012632,Profit-focused secondary portal,Kristinfurt,Male,Turkey,2016-02-17 13:16:33,0
45.918606434274636,27.949256555504352,64404.63990855352,196.86861087301207,Intuitive exuding service-desk,North Brandon,Female,Madagascar,2016-04-21 09:30:35,1
41.16529521569588,32.57671580574624,52609.08934813152,189.00073064596313,Optimized upward-trending productivity,Lake Jennifer,Male,Cote d'Ivoire,2016-07-21 10:01:50,1
48.47063857040518,23.238680641349053,38557.04863615783,175.15405703682998,Intuitive exuding service-desk,Carterland,Male,Saudi Arabia,2016-02-22 07:04:05,0
37.47484235130415,40.24456359793168,37396.33717269296,215.6652557539132,Ergonomic methodical encoding,Lisafort,Male,Cuba,2016-04-04 20:01:12,0
81.77777462914321,17.065817480178158,49626.63899486396,239.4168846945645,Integrated interactive support,New Thomas,Male,Brunei Darussalam,2016-05-13 11:57:12,1
59.83707707870691,42.07643779453811,54375.37241435941,211.96268028065094,Front-line zero-defect array,Port Jeffrey,Male,Czech Republic,2016-05-31 23:42:26,0
82.98203832727533,30.436801745629122,51471.04837041926,185.8182269460514,Team-oriented transitional methodology,West Brandonton,Female,Myanmar,2016-07-19 08:32:10,0
58.09265628317676,27.304883304702138,71038.69078017275,228.93726325415133,Visionary asymmetric encryption,Harmonhaven,Male,French Southern Territories,2016-06-10 11:31:33,1
70.68117947080532,34.56826976063881,65506.69583011397,232.69259455087948,Decentralized client-driven data-warehouse,Olsonstad,Male,Qatar,2016-07-06 05:34:52,1
60.91467486919278,42.46135890921794,61149.408739279505,210.43335922188933,Automated multi-state toolset,Garciaside,Male,Bahrain,2016-03-02 04:02:45,1
85.9500513236738,26.382533140358433,65739.24744979502,239.44773667192732,Managed client-server access,Zacharyton,Female,Algeria,2016-06-16 02:01:24,0
56.24543260216324,60.79086160909593,74819.665658122,175.77736869780787,Decentralized needs-based analyzer,Lake Christopherfurt,Female,Australia,2016-05-13 11:57:12,1
66.28944278493096,39.17207646774527,52843.00935171281,163.65866599030974,Devolved zero administration intranet,North Regina,Male,Turkey,2016-03-11 00:05:48,1
80.0310027315009,37.608760129289074,42570.19054989938,180.26264487170948,Monitored executive architecture,West Gregburgh,Male,United Arab Emirates,2016-07-18 01:36:37,1
79.32175987046925,56.46125792829102,70443.27766485495,108.61665918607709,Monitored object-oriented Graphic Interface,Jamiefort,Female,French Southern Territories,2016-07-03 12:57:03,1
63.057615552425496,27.005218984230005,41719.266851669716,145.16225128902906,Digitized content-based circuit,Bowenview,Female,Cote d'Ivoire,2016-04-21 09:30:35,1
46.31932718792101,31.97415634696448,48800.087605745015,196.78528733951396,Balanced heuristic approach,West Aprilport,Male,United States of America,2016-05-13 11:57:12,0
81.2641180335992,28.9205668804771,52823.5024825308,186.0172142641993,Virtual impactful algorithm,Youngfort,Male,Peru,2016-01-01 15:14:24,1
78.02708286331892,39.64049956222988,64089.16826820682,151.5255299656354,Up-sized incremental encryption,East Kevinbury,Female,Czech Republic,2016-03-07 20:02:51,1
57.578366553462985,47.738344659497784,64874.54616301878,117.65811175166323,Front-line dynamic model,West Brandonton,Male,Estonia,2016-06-18 22:31:22,1
59.95409914509519,54.767666265785905,51721.38372147176,189.7950845918344,Cloned explicit middleware,Hubbardmouth,Female,Denmark,2016-06-05 07:54:30,1
76.98235456772788,20.82965333495656,53068.91754382421,171.60162729855523,Multi-layered fresh-thinking neural-net,Johnstad,Male,Western Sahara,2016-05-12 04:35:59,0
70.95638522497724,40.72602136880522,56006.17480476866,168.70405340237582,Re-engineered zero-defect open architecture,North Brandon,Male,Greece,2016-06-17 20:18:27,1
67.08820958079734,48.83611616301189,51736.97709623749,202.7789129530162,Programmable uniform website,New Tinamouth,Female,Tajikistan,2016-03-05 12:03:41,0
53.486906696784516,29.55092116923981,53958.47949567732,229.49935691937156,Total 5thgeneration standardization,North Katie,Female,Western Sahara,2016-04-17 21:39:11,1
40.40957695418757,39.030291723793894,27728.61201503354,295.188003400247,User-friendly client-server instruction set,Wrightburgh,Male,Dominica,2016-03-08 18:00:43,0
63.99551146074091,18.591508323033555,55902.22037286711,68.86979255095552,Digitized content-based circuit,Port Raymondfort,Female,Bangladesh,2016-05-12 21:32:06,1
41.337147678114064,46.058186969379605,28948.61658919353,182.60294105818798,Managed client-server access,West Lisa,Female,Croatia,2016-04-06 11:24:21,1
64.08758320551898,26.960613157325948,53929.66358387038,151.0555966684231,Front-line heuristic data-warehouse,West Gregburgh,Male,Moldova,2016-06-29 10:50:45,1
80.50722412255527,42.218063770231964,66989.81275075948,115.42680278748122,Function-based incremental standardization,Robertbury,Male,Czech Republic,2016-03-12 07:18:36,1
36.09654387042349,34.86226524348599,40780.236698904315,141.6359460352769,Streamlined homogeneous analyzer,Kingshire,Female,Zimbabwe,2016-02-13 07:53:55,0
54.189304492716715,38.03964980985659,44618.93170466766,188.33311500456338,Down-sized bandwidth-monitored core,Taylorhaven,Male,Bosnia and Herzegovina,2016-01-01 15:14:24,1
81.04874292473824,4.222758197154114,64181.60381421646,153.08703858038416,Sharable reciprocal project,Christinetown,Female,Vanuatu,2016-07-18 01:36:37,0
47.99191601712449,42.59478181417336,55621.95854301447,146.43105461629713,Configurable tertiary capability,New Travistown,Male,Taiwan,2016-03-11 06:49:10,0
49.92751675809636,42.999457770309014,81944.32173824387,169.81760134763533,Monitored executive architecture,Mauriceshire,Female,Chile,2016-07-21 10:54:35,1
45.51436981504031,55.8247922076966,67002.82491476384,222.87599928466494,Function-based context-sensitive secured line,Robinsonland,Male,Cayman Islands,2016-03-11 06:49:10,1
76.35440327666112,23.101615691553874,43289.66018702393,121.56629994147514,Reverse-engineered maximized focus group,Williamsport,Female,Singapore,2016-07-03 09:22:30,1
56.37468325852346,31.376464490127553,55281.58035820163,242.7215983403538,Total 5thgeneration standardization,Richardsonshire,Male,Tonga,2016-04-03 21:13:46,1
95.46083308805181,22.950562039283852,37443.079187455965,202.91180154923453,Assimilated encompassing portal,East Kevinbury,Female,Belize,2016-02-19 20:49:27,1
71.37724025986644,55.25281227008326,51972.85368862771,122.448241916315,Focused coherent success,North Angelatown,Male,Niger,2016-03-26 15:28:07,0
75.4173469958019,25.387618935217567,57077.114767241736,235.54224491709923,Function-based optimizing protocol,Kennedyfurt,Male,Papua New Guinea,2016-01-08 09:32:26,1
74.67555277755118,41.060769022393025,57529.33381510038,213.49481087756482,Synergized coherent interface,Youngfort,Female,Qatar,2016-06-17 09:38:22,0
64.8614270455441,31.51327516794394,48928.14003445786,204.98330638998988,Organized global flexibility,West James,Female,Chile,2016-05-08 10:25:08,1
83.26778558485078,29.01804683976271,38399.76720392519,160.45142757082345,Diverse modular interface,Wilsonburgh,Male,Vanuatu,2016-01-09 03:45:19,1
36.972478340815485,48.91174830674924,38302.681851006084,196.23368576828565,Up-sized incremental encryption,Penatown,Male,Moldova,2016-04-17 21:39:11,1
